year,date,n_wells,mean_depth_cm,median_depth_cm,min_depth_cm,max_depth_cm,sd_across_wells_cm,spatial_range_cm
2020,2020-07-07,9,107.64081711041099,107.598062021181,107.497610863001,107.856599570795,0.1409706618805121,0.3589887077939977
2020,2020-07-08,9,107.65517088059211,107.616824168717,107.509530562321,107.871324785155,0.13989175305751464,0.36179422283399276
2020,2020-07-09,9,107.69191610708789,107.6219771064,107.531902128775,107.912367898248,0.1573489403852094,0.38046576947299116
2020,2020-07-10,9,107.720733001281,107.62489194739,107.542338486882,107.98576738456,0.172924976393666,0.44342889767800386
2020,2020-07-11,9,107.7171780605201,107.629173968993,107.538004706268,107.958221213765,0.1670897353640103,0.42021650749700257
2020,2020-07-12,9,107.70443592365177,107.614283888514,107.524395333831,107.960001476331,0.1724396687744866,0.4356061425000064
2020,2020-07-13,9,107.70370469182379,107.619746594761,107.5348671899,107.946766472369,0.17259985130414268,0.4118992824690082
2020,2020-07-14,9,107.70838200947367,107.619828270397,107.542116624621,107.958223104486,0.17277048958036845,0.41610647986499316
2020,2020-07-15,9,107.72032737199422,107.625756680756,107.536801871485,107.960797940367,0.17581931632446426,0.4239960688820048
2020,2020-07-16,9,107.72305284877567,107.622515917282,107.54590607471,107.966507997439,0.1715875631093414,0.42060192272899144
2020,2020-07-17,9,107.73059235776867,107.624613391824,107.551458007137,107.988996705761,0.17417977273664154,0.43753869862399597
2020,2020-07-18,9,107.72606893381288,107.622370456458,107.542673840223,107.980688785929,0.17258926441260247,0.4380149457060014
2020,2020-07-19,9,107.73431316961978,107.628516611853,107.554595736834,107.979484156358,0.175618477949723,0.42488841952399525
2020,2020-07-20,9,107.71924108072034,107.62137167221,107.538309425551,107.958858979791,0.1701069962500674,0.4205495542399973
2020,2020-07-21,9,107.71983751980744,107.629216379131,107.551786235286,107.952628454855,0.16020904401931538,0.40084221956900024
2020,2020-07-22,9,107.74216696823267,107.649171071496,107.573208615254,107.985686393878,0.16370244020286162,0.4124777786239946
2020,2020-07-23,9,107.75665989708632,107.670368108936,107.577306837879,107.996051274784,0.16511494348279704,0.4187444369050013
2020,2020-07-24,9,107.76404593576666,107.675250246741,107.585638021787,108.002255238031,0.1648933769361584,0.41661721624399206
2020,2020-07-25,9,107.7711016206719,107.687394079554,107.604319208184,107.995748458674,0.16034839917689908,0.3914292504900061
2020,2020-07-26,9,107.771156110617,107.693355083675,107.610250183751,108.000715185973,0.16016917235502356,0.3904650022219869
2020,2020-07-27,9,107.76790838729123,107.689278271047,107.602471138213,108.000483651675,0.1630568403211869,0.3980125134619925
2020,2020-07-28,9,107.778917869874,107.701317438359,107.621124549161,108.019806969329,0.1606693126233569,0.3986824201680008
2020,2020-07-29,9,107.78231366926889,107.705183305171,107.619511226529,108.021496175011,0.1616610388963205,0.40198494848199573
2020,2020-07-30,9,107.78964445622466,107.710892950608,107.622159365947,108.040978858192,0.16673781724745917,0.4188194922450066
2020,2020-07-31,9,107.79299878628055,107.719452871787,107.636866359256,108.048970559213,0.16130879991746855,0.41210419995699965
2020,2020-08-01,9,107.79236014696068,107.724324088343,107.640718570766,108.035649220279,0.15762288632793756,0.3949306495130003
2020,2020-08-02,9,107.784719521835,107.71587516444,107.644611698797,108.016728299502,0.15193756986753437,0.37211660070501296
2020,2020-08-03,9,107.82334636282522,107.75532598424,107.6679997784,108.062794797358,0.15690598167596975,0.39479501895799274
2020,2020-08-04,9,107.80637648014743,107.75038728542,107.674124926111,107.997318701895,0.13705537138804183,0.32319377578399155
2020,2020-08-05,9,107.79166889925622,107.734035882469,107.656027066798,107.996515258926,0.13484958696838867,0.3404881921279923
2020,2020-08-06,9,107.79070405063867,107.731959273034,107.666804324803,107.998745456341,0.13537999031259057,0.3319411315380023
2020,2020-08-07,9,107.79015049600078,107.731454855861,107.659046740172,107.992626122363,0.1353048144146599,0.33357938219100447
2020,2020-08-08,9,107.78702749837944,107.726579644763,107.657694020366,107.984868111306,0.13624219603338292,0.32717409094000516
2020,2020-08-09,9,107.79017090712367,107.729436889704,107.663528101857,107.995187925914,0.13628011521863787,0.3316598240569988
2020,2020-08-10,9,107.7879988442859,107.72786733214,107.657678404676,107.980596475708,0.13788648307602686,0.3229180710319923
2020,2020-08-11,9,107.79143880816211,107.723309984601,107.658394977114,107.990632433148,0.14084557848854878,0.3322374560339938
2020,2020-08-12,9,107.79365591830111,107.724213728495,107.649144728788,107.983683886439,0.14382339735207567,0.33453915765099396
2020,2020-08-13,9,107.79989402907678,107.729625313103,107.65597458784,107.997868813548,0.1432351850270033,0.3418942257079891
2020,2020-08-14,9,107.810529160016,107.740709784863,107.682854224781,107.997461848216,0.1357977977896639,0.31460762343500903
2020,2020-08-15,9,107.80900487539766,107.739718203539,107.675751944471,107.994495279955,0.14011324741862263,0.318743335484001
2020,2020-08-16,9,107.80221179878389,107.735943191312,107.663170604955,107.99259977132,0.1398989375088066,0.32942916636500286
2020,2020-08-17,9,107.804035206789,107.744382383831,107.676976069498,107.990115418712,0.13754184160710395,0.3131393492139978
2020,2020-08-18,9,107.80706943245922,107.745754211562,107.669753958272,108.011927291615,0.14353013931156947,0.3421733333429984
2020,2020-08-19,9,107.80728340437756,107.740142687376,107.661098411434,108.003721878333,0.13632838877970407,0.34262346689899914
2020,2020-08-20,9,107.79567351128999,107.725254901633,107.655608771104,107.978577706504,0.13108833591798835,0.3229689353999987
2020,2020-08-21,9,107.791324466646,107.712581537026,107.637776762512,107.985485501031,0.13441259840834466,0.347708738518989
2020,2020-08-22,9,107.78903918600321,107.701500660693,107.639551788601,107.980350083973,0.13916933624407668,0.3407982953719966
2020,2020-08-23,9,107.77639934795344,107.68568539294,107.616298532987,107.985024042497,0.14505597089384414,0.36872550950999994
2020,2020-08-24,9,107.75818565300334,107.679109209762,107.59741139868,107.963132072969,0.14558026618612,0.36572067428900823
2020,2020-08-25,9,107.71898976880267,107.657889069464,107.559471501353,107.922904164517,0.13565592633778364,0.363432663164005
2020,2020-08-26,9,107.70126791641512,107.65649971677,107.538500611088,107.918418147763,0.1431901198790718,0.37991753667500916
2020,2020-08-27,9,107.68363511835,107.661650960279,107.541949758601,107.912091006426,0.13283667626184728,0.37014124782498925
2020,2020-08-28,9,107.67360965730545,107.658671039193,107.543716379523,107.870705789908,0.12294071208147654,0.3269894103849964
2020,2020-08-29,9,107.70634964470256,107.680815886734,107.590559566731,107.846607575453,0.10760232296537701,0.2560480087220043
2020,2020-08-30,9,107.67778026972866,107.647311474713,107.572685276312,107.824109619516,0.10060634303266841,0.2514243432039933
2020,2020-08-31,9,107.69498637776533,107.655661795871,107.573298725464,107.838303262004,0.1075341619309684,0.26500453654000466
2020,2020-09-01,9,107.64761620400589,107.598491950319,107.545740701994,107.799372661695,0.10087369033820989,0.2536319597009964
2020,2020-09-02,9,107.59466547445388,107.545947817676,107.489402961978,107.763507397163,0.10950810683879389,0.27410443518499505
2020,2020-09-03,9,107.53438548724611,107.472177738711,107.385628069868,107.738746053873,0.13162824318683813,0.35311798400499583
2020,2020-09-04,9,107.48877344020268,107.418678170228,107.297155629843,107.728045294171,0.15304251191104942,0.43088966432799225
2020,2020-09-05,9,107.45881945484822,107.381242899676,107.257048024076,107.732717818617,0.17217746066365097,0.47566979454100533
2020,2020-09-06,9,107.41043011570244,107.316418140481,107.192751007283,107.71096203855,0.1928374046403593,0.5182110312670005
2020,2020-09-07,9,107.43260739599545,107.361508239728,107.242324265179,107.734101727043,0.18363471757209682,0.49177746186400384
2020,2020-09-08,9,107.45020160550422,107.380049717424,107.262028069168,107.727941512463,0.1723883659192267,0.4659134432950083
2020,2020-09-09,9,107.39013020516633,107.315771675393,107.205908611264,107.647752647387,0.15883208661915224,0.44184403612300116
2020,2020-09-10,9,107.30545448953912,107.25635689929,107.147937291266,107.50379153819,0.1285959182022109,0.3558542469239967
2020,2020-09-11,9,107.21301014116155,107.178626199474,107.084807907624,107.363241073491,0.09530427749514978,0.27843316586699984
2020,2020-09-12,9,107.13868318930122,107.11208061948,107.026568169707,107.285097736803,0.08457867110151358,0.25852956709599084
2020,2020-09-13,9,107.08025685840333,107.051347489406,106.97866958072,107.225163005917,0.07837463509559386,0.24649342519700213
2020,2020-09-14,9,107.03783666809244,107.010342436941,106.947654257277,107.181868093047,0.07611774737405776,0.23421383577000654
2020,2020-09-15,9,107.00185475826845,106.980847257269,106.915597343741,107.150483176645,0.07882511078053543,0.23488583290399845
2020,2020-09-16,9,106.97052134476957,106.950867308555,106.874173798327,107.118628839623,0.07939876402151559,0.24445504129599271
2020,2020-09-17,9,106.93574555645745,106.913309184981,106.854327492078,107.086803354462,0.07748502488359564,0.23247586238400686
2020,2020-09-18,9,106.90230926860379,106.873345263844,106.828415407012,107.053609161031,0.07469979102892163,0.22519375401900277
2020,2020-09-19,9,106.87569634508321,106.847315828689,106.805828249833,107.02694610409,0.07344755507770862,0.22111785425700248
2020,2020-09-20,9,106.8506252596159,106.825408850344,106.765621822536,107.001657491546,0.07588387830953312,0.2360356690099934
2020,2020-09-21,9,106.83337978342844,106.809017666476,106.762693850314,106.988660242267,0.07433126859083362,0.22596639195300838
2020,2020-09-22,9,106.83597421976478,106.819656388565,106.753261513966,106.9962645909,0.0761012570581174,0.24300307693400214
2020,2020-09-23,9,106.85420077757233,106.837994968432,106.735977836581,107.113730401642,0.10820849789390195,0.37775256506100163
2020,2020-09-24,9,106.824812289259,106.817814462472,106.7289806044,106.996941411018,0.07855186868065246,0.2679608066180066
2020,2020-09-25,9,106.81747748386489,106.816771325852,106.705489328794,106.96869154458,0.07465122029738067,0.263202215785995
2020,2020-09-26,9,106.792754334783,106.783935199184,106.715629334362,106.943242705757,0.06969963815090263,0.2276133713949946
2020,2020-09-27,9,106.76689083497666,106.752994074889,106.693557883212,106.921015429671,0.06996700772804386,0.22745754645900718
2020,2020-09-28,9,106.74027487300879,106.723531363905,106.669918644212,106.897015818922,0.07236273241398992,0.22709717470999635
2020,2020-09-29,9,106.71552332913689,106.691837571888,106.642503309402,106.871350462727,0.07110504261269997,0.22884715332499184
2020,2020-09-30,9,106.69784929386022,106.677744070397,106.622467080442,106.85505759475,0.07307199517988673,0.2325905143080007
