duplicate_group_key,scene_id,canonical_rank,is_canonical_scene,canonical_scene_id,duplicate_group_size,platform,datetime,end_datetime,orbit_state,relative_orbit,bbox,vv_assets_n,vh_assets_n,data_role_assets_n,tiff_assets_n,asset_rows_n
"S1B|2017-04-11 17:14:07.761122+00:00|2017-04-11 17:14:32.760725+00:00|ascending|15|(7.517663, 45.093021, 11.243987, 47.003277)",S1B_IW_GRDH_1SDV_20170411T171407_20170411T171432_005116_008F3A_2301_COG,1,True,S1B_IW_GRDH_1SDV_20170411T171407_20170411T171432_005116_008F3A_2301_COG,1,S1B,2017-04-11 17:14:07.761122+00:00,2017-04-11 17:14:32.760725+00:00,ascending,15,"[7.517663, 45.093021, 11.243987, 47.003277]",4,4,3,2,11
"S1B|2017-04-15 05:34:26.417352+00:00|2017-04-15 05:34:51.416227+00:00|descending|66|(6.53018, 44.814877, 10.146525, 46.715973)",S1B_IW_GRDH_1SDV_20170415T053426_20170415T053451_005167_0090B0_C727_COG,1,True,S1B_IW_GRDH_1SDV_20170415T053426_20170415T053451_005167_0090B0_C727_COG,1,S1B,2017-04-15 05:34:26.417352+00:00,2017-04-15 05:34:51.416227+00:00,descending,66,"[6.53018, 44.814877, 10.146525, 46.715973]",4,4,3,2,11
"S1B|2017-04-15 05:34:51.417728+00:00|2017-04-15 05:35:16.416603+00:00|descending|66|(6.209264, 43.314827, 9.764748, 45.213425)",S1B_IW_GRDH_1SDV_20170415T053451_20170415T053516_005167_0090B0_66A4_COG,1,True,S1B_IW_GRDH_1SDV_20170415T053451_20170415T053516_005167_0090B0_66A4_COG,1,S1B,2017-04-15 05:34:51.417728+00:00,2017-04-15 05:35:16.416603+00:00,descending,66,"[6.209264, 43.314827, 9.764748, 45.213425]",4,4,3,2,11
"S1B|2017-04-16 17:21:57.517994+00:00|2017-04-16 17:22:22.517157+00:00|ascending|88|(5.882317, 43.639706, 9.473475, 45.545162)",S1B_IW_GRDH_1SDV_20170416T172157_20170416T172222_005189_00914B_08FE_COG,1,True,S1B_IW_GRDH_1SDV_20170416T172157_20170416T172222_005189_00914B_08FE_COG,1,S1B,2017-04-16 17:21:57.517994+00:00,2017-04-16 17:22:22.517157+00:00,ascending,88,"[5.882317, 43.639706, 9.473475, 45.545162]",4,4,3,2,11
"S1B|2017-04-16 17:22:22.518653+00:00|2017-04-16 17:22:47.516319+00:00|ascending|88|(5.427343, 45.14254, 9.172409, 47.040394)",S1B_IW_GRDH_1SDV_20170416T172222_20170416T172247_005189_00914B_819D_COG,1,True,S1B_IW_GRDH_1SDV_20170416T172222_20170416T172247_005189_00914B_819D_COG,1,S1B,2017-04-16 17:22:22.518653+00:00,2017-04-16 17:22:47.516319+00:00,ascending,88,"[5.427343, 45.14254, 9.172409, 47.040394]",4,4,3,2,11
"S1B|2017-04-22 05:26:21.869235+00:00|2017-04-22 05:26:46.868375+00:00|descending|168|(8.486796, 44.291245, 12.083116, 46.187492)",S1B_IW_GRDH_1SDV_20170422T052621_20170422T052646_005269_0093AC_9D35_COG,1,True,S1B_IW_GRDH_1SDV_20170422T052621_20170422T052646_005269_0093AC_9D35_COG,1,S1B,2017-04-22 05:26:21.869235+00:00,2017-04-22 05:26:46.868375+00:00,descending,168,"[8.486796, 44.291245, 12.083116, 46.187492]",4,4,3,2,11
"S1B|2017-04-23 17:13:43.424758+00:00|2017-04-23 17:14:08.422880+00:00|ascending|15|(7.911365, 43.593571, 11.567673, 45.501648)",S1B_IW_GRDH_1SDV_20170423T171343_20170423T171408_005291_00944C_2F57_COG,1,True,S1B_IW_GRDH_1SDV_20170423T171343_20170423T171408_005291_00944C_2F57_COG,1,S1B,2017-04-23 17:13:43.424758+00:00,2017-04-23 17:14:08.422880+00:00,ascending,15,"[7.911365, 43.593571, 11.567673, 45.501648]",4,4,3,2,11
"S1B|2017-04-23 17:14:08.424400+00:00|2017-04-23 17:14:33.424021+00:00|ascending|15|(7.517243, 45.093029, 11.243695, 47.003296)",S1B_IW_GRDH_1SDV_20170423T171408_20170423T171433_005291_00944C_7342_COG,1,True,S1B_IW_GRDH_1SDV_20170423T171408_20170423T171433_005291_00944C_7342_COG,1,S1B,2017-04-23 17:14:08.424400+00:00,2017-04-23 17:14:33.424021+00:00,ascending,15,"[7.517243, 45.093029, 11.243695, 47.003296]",4,4,3,2,11
"S1B|2017-04-27 05:34:26.868064+00:00|2017-04-27 05:34:51.866925+00:00|descending|66|(6.529325, 44.814968, 10.145379, 46.715996)",S1B_IW_GRDH_1SDV_20170427T053426_20170427T053451_005342_0095D4_CD42_COG,1,True,S1B_IW_GRDH_1SDV_20170427T053426_20170427T053451_005342_0095D4_CD42_COG,1,S1B,2017-04-27 05:34:26.868064+00:00,2017-04-27 05:34:51.866925+00:00,descending,66,"[6.529325, 44.814968, 10.145379, 46.715996]",4,4,3,2,11
"S1B|2017-04-27 05:34:51.868451+00:00|2017-04-27 05:35:16.867315+00:00|descending|66|(6.208317, 43.314915, 9.763774, 45.213448)",S1B_IW_GRDH_1SDV_20170427T053451_20170427T053516_005342_0095D4_A3D6_COG,1,True,S1B_IW_GRDH_1SDV_20170427T053451_20170427T053516_005342_0095D4_A3D6_COG,1,S1B,2017-04-27 05:34:51.868451+00:00,2017-04-27 05:35:16.867315+00:00,descending,66,"[6.208317, 43.314915, 9.763774, 45.213448]",4,4,3,2,11
"S1B|2017-04-28 17:21:57.998675+00:00|2017-04-28 17:22:22.997875+00:00|ascending|88|(5.883558, 43.639782, 9.474791, 45.545193)",S1B_IW_GRDH_1SDV_20170428T172157_20170428T172222_005364_00966C_CBE5_COG,1,True,S1B_IW_GRDH_1SDV_20170428T172157_20170428T172222_005364_00966C_CBE5_COG,1,S1B,2017-04-28 17:21:57.998675+00:00,2017-04-28 17:22:22.997875+00:00,ascending,88,"[5.883558, 43.639782, 9.474791, 45.545193]",4,4,3,2,11
"S1B|2017-04-28 17:22:22.999388+00:00|2017-04-28 17:22:47.997094+00:00|ascending|88|(5.429095, 45.142624, 9.173795, 47.040478)",S1B_IW_GRDH_1SDV_20170428T172222_20170428T172247_005364_00966C_474D_COG,1,True,S1B_IW_GRDH_1SDV_20170428T172222_20170428T172247_005364_00966C_474D_COG,1,S1B,2017-04-28 17:22:22.999388+00:00,2017-04-28 17:22:47.997094+00:00,ascending,88,"[5.429095, 45.142624, 9.173795, 47.040478]",4,4,3,2,11
"S1B|2017-05-04 05:26:22.466687+00:00|2017-05-04 05:26:47.466010+00:00|descending|168|(8.487611, 44.291199, 12.08404, 46.187519)",S1B_IW_GRDH_1SDV_20170504T052622_20170504T052647_005444_0098B2_C2E5_COG,1,True,S1B_IW_GRDH_1SDV_20170504T052622_20170504T052647_005444_0098B2_C2E5_COG,1,S1B,2017-05-04 05:26:22.466687+00:00,2017-05-04 05:26:47.466010+00:00,descending,168,"[8.487611, 44.291199, 12.08404, 46.187519]",4,4,3,2,11
"S1B|2017-05-05 17:13:44.064755+00:00|2017-05-05 17:14:09.062764+00:00|ascending|15|(7.910609, 43.593662, 11.566835, 45.501766)",S1B_IW_GRDH_1SDV_20170505T171344_20170505T171409_005466_009944_58FE_COG,1,True,S1B_IW_GRDH_1SDV_20170505T171344_20170505T171409_005466_009944_58FE_COG,1,S1B,2017-05-05 17:13:44.064755+00:00,2017-05-05 17:14:09.062764+00:00,ascending,15,"[7.910609, 43.593662, 11.566835, 45.501766]",4,4,3,2,11
"S1B|2017-05-05 17:14:09.064264+00:00|2017-05-05 17:14:34.063770+00:00|ascending|15|(7.51644, 45.093113, 11.242808, 47.003407)",S1B_IW_GRDH_1SDV_20170505T171409_20170505T171434_005466_009944_51E6_COG,1,True,S1B_IW_GRDH_1SDV_20170505T171409_20170505T171434_005466_009944_51E6_COG,1,S1B,2017-05-05 17:14:09.064264+00:00,2017-05-05 17:14:34.063770+00:00,ascending,15,"[7.51644, 45.093113, 11.242808, 47.003407]",4,4,3,2,11
"S1B|2017-05-09 05:34:32.118035+00:00|2017-05-09 05:34:57.116338+00:00|descending|66|(6.416989, 44.546028, 10.083649, 46.448589)",S1B_IW_GRDH_1SDV_20170509T053432_20170509T053457_005517_009AA9_34B8_COG,1,True,S1B_IW_GRDH_1SDV_20170509T053432_20170509T053457_005517_009AA9_34B8_COG,1,S1B,2017-05-09 05:34:32.118035+00:00,2017-05-09 05:34:57.116338+00:00,descending,66,"[6.416989, 44.546028, 10.083649, 46.448589]",4,4,3,2,11
"S1B|2017-05-10 17:21:58.604162+00:00|2017-05-10 17:22:23.603247+00:00|ascending|88|(5.883881, 43.639977, 9.474847, 45.545349)",S1B_IW_GRDH_1SDV_20170510T172158_20170510T172223_005539_009B3B_113E_COG,1,True,S1B_IW_GRDH_1SDV_20170510T172158_20170510T172223_005539_009B3B_113E_COG,1,S1B,2017-05-10 17:21:58.604162+00:00,2017-05-10 17:22:23.603247+00:00,ascending,88,"[5.883881, 43.639977, 9.474847, 45.545349]",4,4,3,2,11
"S1B|2017-05-10 17:22:23.604742+00:00|2017-05-10 17:22:48.602331+00:00|ascending|88|(5.429432, 45.142818, 9.17388, 47.04063)",S1B_IW_GRDH_1SDV_20170510T172223_20170510T172248_005539_009B3B_2197_COG,1,True,S1B_IW_GRDH_1SDV_20170510T172223_20170510T172248_005539_009B3B_2197_COG,1,S1B,2017-05-10 17:22:23.604742+00:00,2017-05-10 17:22:48.602331+00:00,ascending,88,"[5.429432, 45.142818, 9.17388, 47.04063]",4,4,3,2,11
"S1B|2017-05-16 05:26:28.073490+00:00|2017-05-16 05:26:53.071106+00:00|descending|168|(8.351909, 43.990269, 12.009613, 45.891273)",S1B_IW_GRDH_1SDV_20170516T052628_20170516T052653_005619_009D73_3DD8_COG,1,True,S1B_IW_GRDH_1SDV_20170516T052628_20170516T052653_005619_009D73_3DD8_COG,1,S1B,2017-05-16 05:26:28.073490+00:00,2017-05-16 05:26:53.071106+00:00,descending,168,"[8.351909, 43.990269, 12.009613, 45.891273]",4,4,3,2,11
"S1B|2017-05-17 17:13:44.650331+00:00|2017-05-17 17:14:09.649909+00:00|ascending|15|(7.910715, 43.593544, 11.567087, 45.501755)",S1B_IW_GRDH_1SDV_20170517T171344_20170517T171409_005641_009E0D_072D_COG,1,True,S1B_IW_GRDH_1SDV_20170517T171344_20170517T171409_005641_009E0D_072D_COG,1,S1B,2017-05-17 17:13:44.650331+00:00,2017-05-17 17:14:09.649909+00:00,ascending,15,"[7.910715, 43.593544, 11.567087, 45.501755]",4,4,3,2,11
"S1B|2017-05-17 17:14:09.651408+00:00|2017-05-17 17:14:34.649489+00:00|ascending|15|(7.516567, 45.093082, 11.243038, 47.003307)",S1B_IW_GRDH_1SDV_20170517T171409_20170517T171434_005641_009E0D_7CE7_COG,1,True,S1B_IW_GRDH_1SDV_20170517T171409_20170517T171434_005641_009E0D_7CE7_COG,1,S1B,2017-05-17 17:14:09.651408+00:00,2017-05-17 17:14:34.649489+00:00,ascending,15,"[7.516567, 45.093082, 11.243038, 47.003307]",4,4,3,2,11
"S1B|2017-05-21 05:34:32.763879+00:00|2017-05-21 05:34:57.762021+00:00|descending|66|(6.417467, 44.546005, 10.084151, 46.448586)",S1B_IW_GRDH_1SDV_20170521T053432_20170521T053457_005692_009F8E_DC16_COG,1,True,S1B_IW_GRDH_1SDV_20170521T053432_20170521T053457_005692_009F8E_DC16_COG,1,S1B,2017-05-21 05:34:32.763879+00:00,2017-05-21 05:34:57.762021+00:00,descending,66,"[6.417467, 44.546005, 10.084151, 46.448586]",4,4,3,2,11
"S1B|2017-05-22 17:21:59.259445+00:00|2017-05-22 17:22:24.258639+00:00|ascending|88|(5.883367, 43.639812, 9.474434, 45.545216)",S1B_IW_GRDH_1SDV_20170522T172159_20170522T172224_005714_00A028_E5B1_COG,1,True,S1B_IW_GRDH_1SDV_20170522T172159_20170522T172224_005714_00A028_E5B1_COG,1,S1B,2017-05-22 17:21:59.259445+00:00,2017-05-22 17:22:24.258639+00:00,ascending,88,"[5.883367, 43.639812, 9.474434, 45.545216]",4,4,3,2,11
"S1B|2017-05-22 17:22:24.260153+00:00|2017-05-22 17:22:49.257852+00:00|ascending|88|(5.428904, 45.142662, 9.173606, 47.040512)",S1B_IW_GRDH_1SDV_20170522T172224_20170522T172249_005714_00A028_C64B_COG,1,True,S1B_IW_GRDH_1SDV_20170522T172224_20170522T172249_005714_00A028_C64B_COG,1,S1B,2017-05-22 17:22:24.260153+00:00,2017-05-22 17:22:49.257852+00:00,ascending,88,"[5.428904, 45.142662, 9.173606, 47.040512]",4,4,3,2,11
"S1B|2017-05-28 05:26:28.529143+00:00|2017-05-28 05:26:53.528241+00:00|descending|168|(8.35279, 43.990158, 12.010359, 45.891228)",S1B_IW_GRDH_1SDV_20170528T052628_20170528T052653_005794_00A285_2A35_COG,1,True,S1B_IW_GRDH_1SDV_20170528T052628_20170528T052653_005794_00A285_2A35_COG,1,S1B,2017-05-28 05:26:28.529143+00:00,2017-05-28 05:26:53.528241+00:00,descending,168,"[8.35279, 43.990158, 12.010359, 45.891228]",4,4,3,2,11
"S1B|2017-05-29 17:13:45.096146+00:00|2017-05-29 17:14:10.094164+00:00|ascending|15|(7.91214, 43.593681, 11.568367, 45.501781)",S1B_IW_GRDH_1SDV_20170529T171345_20170529T171410_005816_00A31A_3F31_COG,1,True,S1B_IW_GRDH_1SDV_20170529T171345_20170529T171410_005816_00A31A_3F31_COG,1,S1B,2017-05-29 17:13:45.096146+00:00,2017-05-29 17:14:10.094164+00:00,ascending,15,"[7.91214, 43.593681, 11.568367, 45.501781]",4,4,3,2,11
"S1B|2017-05-29 17:14:10.095664+00:00|2017-05-29 17:14:35.095178+00:00|ascending|15|(7.517968, 45.093128, 11.24434, 47.003426)",S1B_IW_GRDH_1SDV_20170529T171410_20170529T171435_005816_00A31A_B61D_COG,1,True,S1B_IW_GRDH_1SDV_20170529T171410_20170529T171435_005816_00A31A_B61D_COG,1,S1B,2017-05-29 17:14:10.095664+00:00,2017-05-29 17:14:35.095178+00:00,ascending,15,"[7.517968, 45.093128, 11.24434, 47.003426]",4,4,3,2,11
"S1B|2017-06-02 05:34:33.297392+00:00|2017-06-02 05:34:58.296103+00:00|descending|66|(6.419544, 44.54591, 10.086129, 46.448608)",S1B_IW_GRDH_1SDV_20170602T053433_20170602T053458_005867_00A499_1EF1_COG,1,True,S1B_IW_GRDH_1SDV_20170602T053433_20170602T053458_005867_00A499_1EF1_COG,1,S1B,2017-06-02 05:34:33.297392+00:00,2017-06-02 05:34:58.296103+00:00,descending,66,"[6.419544, 44.54591, 10.086129, 46.448608]",4,4,3,2,11
"S1B|2017-06-03 17:21:57.183245+00:00|2017-06-03 17:22:22.182246+00:00|ascending|88|(5.928804, 43.472469, 9.49373, 45.379669)",S1B_IW_GRDH_1SDV_20170603T172157_20170603T172222_005889_00A538_8526_COG,1,True,S1B_IW_GRDH_1SDV_20170603T172157_20170603T172222_005889_00A538_8526_COG,1,S1B,2017-06-03 17:21:57.183245+00:00,2017-06-03 17:22:22.182246+00:00,ascending,88,"[5.928804, 43.472469, 9.49373, 45.379669]",4,4,3,2,11
"S1B|2017-06-03 17:22:22.183741+00:00|2017-06-03 17:22:47.181246+00:00|ascending|88|(5.475531, 44.977314, 9.206726, 46.874962)",S1B_IW_GRDH_1SDV_20170603T172222_20170603T172247_005889_00A538_D9D1_COG,1,True,S1B_IW_GRDH_1SDV_20170603T172222_20170603T172247_005889_00A538_D9D1_COG,1,S1B,2017-06-03 17:22:22.183741+00:00,2017-06-03 17:22:47.181246+00:00,ascending,88,"[5.475531, 44.977314, 9.206726, 46.874962]",4,4,3,2,11
"S1B|2017-06-09 05:26:21.216069+00:00|2017-06-09 05:26:46.215058+00:00|descending|168|(8.470417, 44.484596, 12.13554, 46.388771)",S1B_IW_GRDH_1SDV_20170609T052621_20170609T052646_005969_00A798_CEA0_COG,1,True,S1B_IW_GRDH_1SDV_20170609T052621_20170609T052646_005969_00A798_CEA0_COG,1,S1B,2017-06-09 05:26:21.216069+00:00,2017-06-09 05:26:46.215058+00:00,descending,168,"[8.470417, 44.484596, 12.13554, 46.388771]",4,4,3,2,11
"S1B|2017-06-10 17:13:46.072255+00:00|2017-06-10 17:14:11.071836+00:00|ascending|15|(7.91186, 43.593601, 11.568191, 45.501751)",S1B_IW_GRDH_1SDV_20170610T171346_20170610T171411_005991_00A834_FC7B_COG,1,True,S1B_IW_GRDH_1SDV_20170610T171346_20170610T171411_005991_00A834_FC7B_COG,1,S1B,2017-06-10 17:13:46.072255+00:00,2017-06-10 17:14:11.071836+00:00,ascending,15,"[7.91186, 43.593601, 11.568191, 45.501751]",4,4,3,2,11
"S1B|2017-06-10 17:14:11.073338+00:00|2017-06-10 17:14:36.071422+00:00|ascending|15|(7.517775, 45.093143, 11.2442, 47.003307)",S1B_IW_GRDH_1SDV_20170610T171411_20170610T171436_005991_00A834_972E_COG,1,True,S1B_IW_GRDH_1SDV_20170610T171411_20170610T171436_005991_00A834_972E_COG,1,S1B,2017-06-10 17:14:11.073338+00:00,2017-06-10 17:14:36.071422+00:00,ascending,15,"[7.517775, 45.093143, 11.2442, 47.003307]",4,4,3,2,11
"S1B|2017-06-14 05:34:34.204396+00:00|2017-06-14 05:34:59.203316+00:00|descending|66|(6.417951, 44.545986, 10.084649, 46.448616)",S1B_IW_GRDH_1SDV_20170614T053434_20170614T053459_006042_00A9BE_335F_COG,1,True,S1B_IW_GRDH_1SDV_20170614T053434_20170614T053459_006042_00A9BE_335F_COG,1,S1B,2017-06-14 05:34:34.204396+00:00,2017-06-14 05:34:59.203316+00:00,descending,66,"[6.417951, 44.545986, 10.084649, 46.448616]",4,4,3,2,11
"S1B|2017-06-15 17:21:57.983274+00:00|2017-06-15 17:22:22.982335+00:00|ascending|88|(5.928114, 43.472359, 9.493339, 45.379555)",S1B_IW_GRDH_1SDV_20170615T172157_20170615T172222_006064_00AA60_78AE_COG,1,True,S1B_IW_GRDH_1SDV_20170615T172157_20170615T172222_006064_00AA60_78AE_COG,1,S1B,2017-06-15 17:21:57.983274+00:00,2017-06-15 17:22:22.982335+00:00,ascending,88,"[5.928114, 43.472359, 9.493339, 45.379555]",4,4,3,2,11
"S1B|2017-06-15 17:22:22.983848+00:00|2017-06-15 17:22:47.982911+00:00|ascending|88|(5.475007, 44.977177, 9.206261, 46.874973)",S1B_IW_GRDH_1SDV_20170615T172222_20170615T172247_006064_00AA60_4B0A_COG,1,True,S1B_IW_GRDH_1SDV_20170615T172222_20170615T172247_006064_00AA60_4B0A_COG,1,S1B,2017-06-15 17:22:22.983848+00:00,2017-06-15 17:22:47.982911+00:00,ascending,88,"[5.475007, 44.977177, 9.206261, 46.874973]",4,4,3,2,11
"S1B|2017-06-21 05:26:21.724939+00:00|2017-06-21 05:26:46.723859+00:00|descending|168|(8.471226, 44.484531, 12.136232, 46.388699)",S1B_IW_GRDH_1SDV_20170621T052621_20170621T052646_006144_00ACB6_489B_COG,1,True,S1B_IW_GRDH_1SDV_20170621T052621_20170621T052646_006144_00ACB6_489B_COG,1,S1B,2017-06-21 05:26:21.724939+00:00,2017-06-21 05:26:46.723859+00:00,descending,168,"[8.471226, 44.484531, 12.136232, 46.388699]",4,4,3,2,11
"S1B|2017-06-22 17:13:46.563233+00:00|2017-06-22 17:14:11.561245+00:00|ascending|15|(7.913159, 43.593761, 11.569463, 45.501804)",S1B_IW_GRDH_1SDV_20170622T171346_20170622T171411_006166_00AD50_472E_COG,1,True,S1B_IW_GRDH_1SDV_20170622T171346_20170622T171411_006166_00AD50_472E_COG,1,S1B,2017-06-22 17:13:46.563233+00:00,2017-06-22 17:14:11.561245+00:00,ascending,15,"[7.913159, 43.593761, 11.569463, 45.501804]",4,4,3,2,11
"S1B|2017-06-22 17:14:11.562745+00:00|2017-06-22 17:14:36.562254+00:00|ascending|15|(7.519059, 45.093216, 11.245381, 47.003437)",S1B_IW_GRDH_1SDV_20170622T171411_20170622T171436_006166_00AD50_5078_COG,1,True,S1B_IW_GRDH_1SDV_20170622T171411_20170622T171436_006166_00AD50_5078_COG,1,S1B,2017-06-22 17:14:11.562745+00:00,2017-06-22 17:14:36.562254+00:00,ascending,15,"[7.519059, 45.093216, 11.245381, 47.003437]",4,4,3,2,11
"S1B|2017-06-26 05:34:34.796860+00:00|2017-06-26 05:34:59.795543+00:00|descending|66|(6.417919, 44.545918, 10.084577, 46.448498)",S1B_IW_GRDH_1SDV_20170626T053434_20170626T053459_006217_00AED5_473E_COG,1,True,S1B_IW_GRDH_1SDV_20170626T053434_20170626T053459_006217_00AED5_473E_COG,1,S1B,2017-06-26 05:34:34.796860+00:00,2017-06-26 05:34:59.795543+00:00,descending,66,"[6.417919, 44.545918, 10.084577, 46.448498]",4,4,3,2,11
"S1B|2017-06-27 17:21:58.606943+00:00|2017-06-27 17:22:23.605933+00:00|ascending|88|(5.929602, 43.4725, 9.494495, 45.379669)",S1B_IW_GRDH_1SDV_20170627T172158_20170627T172223_006239_00AF72_6D1F_COG,1,True,S1B_IW_GRDH_1SDV_20170627T172158_20170627T172223_006239_00AF72_6D1F_COG,1,S1B,2017-06-27 17:21:58.606943+00:00,2017-06-27 17:22:23.605933+00:00,ascending,88,"[5.929602, 43.4725, 9.494495, 45.379669]",4,4,3,2,11
"S1B|2017-06-27 17:22:23.607447+00:00|2017-06-27 17:22:48.604943+00:00|ascending|88|(5.476196, 44.977348, 9.207656, 46.874966)",S1B_IW_GRDH_1SDV_20170627T172223_20170627T172248_006239_00AF72_47E4_COG,1,True,S1B_IW_GRDH_1SDV_20170627T172223_20170627T172248_006239_00AF72_47E4_COG,1,S1B,2017-06-27 17:22:23.607447+00:00,2017-06-27 17:22:48.604943+00:00,ascending,88,"[5.476196, 44.977348, 9.207656, 46.874966]",4,4,3,2,11
"S1B|2017-07-03 05:26:22.422822+00:00|2017-07-03 05:26:47.421772+00:00|descending|168|(8.472028, 44.484463, 12.137228, 46.388676)",S1B_IW_GRDH_1SDV_20170703T052622_20170703T052647_006319_00B1C7_AB08_COG,1,True,S1B_IW_GRDH_1SDV_20170703T052622_20170703T052647_006319_00B1C7_AB08_COG,1,S1B,2017-07-03 05:26:22.422822+00:00,2017-07-03 05:26:47.421772+00:00,descending,168,"[8.472028, 44.484463, 12.137228, 46.388676]",4,4,3,2,11
"S1B|2017-07-04 17:13:47.221122+00:00|2017-07-04 17:14:12.219232+00:00|ascending|15|(7.912343, 43.593559, 11.568664, 45.501648)",S1B_IW_GRDH_1SDV_20170704T171347_20170704T171412_006341_00B255_C228_COG,1,True,S1B_IW_GRDH_1SDV_20170704T171347_20170704T171412_006341_00B255_C228_COG,1,S1B,2017-07-04 17:13:47.221122+00:00,2017-07-04 17:14:12.219232+00:00,ascending,15,"[7.912343, 43.593559, 11.568664, 45.501648]",4,4,3,2,11
"S1B|2017-07-04 17:14:12.220733+00:00|2017-07-04 17:14:37.220341+00:00|ascending|15|(7.518207, 45.09301, 11.244668, 47.003292)",S1B_IW_GRDH_1SDV_20170704T171412_20170704T171437_006341_00B255_AE26_COG,1,True,S1B_IW_GRDH_1SDV_20170704T171412_20170704T171437_006341_00B255_AE26_COG,1,S1B,2017-07-04 17:14:12.220733+00:00,2017-07-04 17:14:37.220341+00:00,ascending,15,"[7.518207, 45.09301, 11.244668, 47.003292]",4,4,3,2,11
"S1B|2017-07-09 17:21:59.310834+00:00|2017-07-09 17:22:24.309877+00:00|ascending|88|(5.929819, 43.472431, 9.494806, 45.379585)",S1B_IW_GRDH_1SDV_20170709T172159_20170709T172224_006414_00B466_4F71_COG,1,True,S1B_IW_GRDH_1SDV_20170709T172159_20170709T172224_006414_00B466_4F71_COG,1,S1B,2017-07-09 17:21:59.310834+00:00,2017-07-09 17:22:24.309877+00:00,ascending,88,"[5.929819, 43.472431, 9.494806, 45.379585]",4,4,3,2,11
"S1B|2017-07-09 17:22:24.311373+00:00|2017-07-09 17:22:49.310416+00:00|ascending|88|(5.47642, 44.977283, 9.207878, 46.874954)",S1B_IW_GRDH_1SDV_20170709T172224_20170709T172249_006414_00B466_30B3_COG,1,True,S1B_IW_GRDH_1SDV_20170709T172224_20170709T172249_006414_00B466_30B3_COG,1,S1B,2017-07-09 17:22:24.311373+00:00,2017-07-09 17:22:49.310416+00:00,ascending,88,"[5.47642, 44.977283, 9.207878, 46.874954]",4,4,3,2,11
"S1B|2017-07-15 05:26:23.305172+00:00|2017-07-15 05:26:48.304097+00:00|descending|168|(8.471531, 44.484421, 12.136595, 46.388634)",S1B_IW_GRDH_1SDV_20170715T052623_20170715T052648_006494_00B6B9_CFC8_COG,1,True,S1B_IW_GRDH_1SDV_20170715T052623_20170715T052648_006494_00B6B9_CFC8_COG,1,S1B,2017-07-15 05:26:23.305172+00:00,2017-07-15 05:26:48.304097+00:00,descending,168,"[8.471531, 44.484421, 12.136595, 46.388634]",4,4,3,2,11
"S1B|2017-07-16 17:13:48.164415+00:00|2017-07-16 17:14:13.162567+00:00|ascending|15|(7.910305, 43.593563, 11.566658, 45.501701)",S1B_IW_GRDH_1SDV_20170716T171348_20170716T171413_006516_00B74F_351D_COG,1,True,S1B_IW_GRDH_1SDV_20170716T171348_20170716T171413_006516_00B74F_351D_COG,1,S1B,2017-07-16 17:13:48.164415+00:00,2017-07-16 17:14:13.162567+00:00,ascending,15,"[7.910305, 43.593563, 11.566658, 45.501701]",4,4,3,2,11
"S1B|2017-07-16 17:14:13.164066+00:00|2017-07-16 17:14:38.162218+00:00|ascending|15|(7.516152, 45.093014, 11.24262, 47.003254)",S1B_IW_GRDH_1SDV_20170716T171413_20170716T171438_006516_00B74F_467D_COG,1,True,S1B_IW_GRDH_1SDV_20170716T171413_20170716T171438_006516_00B74F_467D_COG,1,S1B,2017-07-16 17:14:13.164066+00:00,2017-07-16 17:14:38.162218+00:00,ascending,15,"[7.516152, 45.093014, 11.24262, 47.003254]",4,4,3,2,11
"S1B|2017-07-20 05:34:36.290778+00:00|2017-07-20 05:35:01.289472+00:00|descending|66|(6.417862, 44.545807, 10.084534, 46.448425)",S1B_IW_GRDH_1SDV_20170720T053436_20170720T053501_006567_00B8C9_F721_COG,1,True,S1B_IW_GRDH_1SDV_20170720T053436_20170720T053501_006567_00B8C9_F721_COG,1,S1B,2017-07-20 05:34:36.290778+00:00,2017-07-20 05:35:01.289472+00:00,descending,66,"[6.417862, 44.545807, 10.084534, 46.448425]",4,4,3,2,11
"S1B|2017-07-21 17:22:00.114270+00:00|2017-07-21 17:22:25.113239+00:00|ascending|88|(5.929281, 43.472542, 9.494166, 45.379692)",S1B_IW_GRDH_1SDV_20170721T172200_20170721T172225_006589_00B965_8AED_COG,1,True,S1B_IW_GRDH_1SDV_20170721T172200_20170721T172225_006589_00B965_8AED_COG,1,S1B,2017-07-21 17:22:00.114270+00:00,2017-07-21 17:22:25.113239+00:00,ascending,88,"[5.929281, 43.472542, 9.494166, 45.379692]",4,4,3,2,11
"S1B|2017-07-21 17:22:25.114735+00:00|2017-07-21 17:22:50.113705+00:00|ascending|88|(5.475866, 44.97739, 9.207212, 46.875065)",S1B_IW_GRDH_1SDV_20170721T172225_20170721T172250_006589_00B965_DF71_COG,1,True,S1B_IW_GRDH_1SDV_20170721T172225_20170721T172250_006589_00B965_DF71_COG,1,S1B,2017-07-21 17:22:25.114735+00:00,2017-07-21 17:22:50.113705+00:00,ascending,88,"[5.475866, 44.97739, 9.207212, 46.875065]",4,4,3,2,11
