scene_id,asset_key,title,media_type,roles,href,is_data_role,looks_like_tiff,polarization_asset,asset_rank,is_selected_asset
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/measurement/s1b-iw-grd-vh-20200902t053515-20200902t053540-023192-02c0a1-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200902t053515-20200902t053540-023192-02c0a1-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200902t053515-20200902t053540-023192-02c0a1-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/annotation/s1b-iw-grd-vh-20200902t053515-20200902t053540-023192-02c0a1-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/measurement/s1b-iw-grd-vv-20200902t053515-20200902t053540-023192-02c0a1-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200902t053515-20200902t053540-023192-02c0a1-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200902t053515-20200902t053540-023192-02c0a1-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053515_20200902T053540_023192_02C0A1_F39C_COG.SAFE/annotation/s1b-iw-grd-vv-20200902t053515-20200902t053540-023192-02c0a1-001-cog.xml,False,False,VV,4,False
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/measurement/s1c-iw-grd-vh-20250515t053436-20250515t053501-002337-004ee6-002-cog.tiff,True,True,VH,1,True
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/annotation/calibration/calibration-s1c-iw-grd-vh-20250515t053436-20250515t053501-002337-004ee6-002-cog.xml,False,False,VH,2,False
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/annotation/calibration/noise-s1c-iw-grd-vh-20250515t053436-20250515t053501-002337-004ee6-002-cog.xml,False,False,VH,3,False
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/annotation/s1c-iw-grd-vh-20250515t053436-20250515t053501-002337-004ee6-002-cog.xml,False,False,VH,4,False
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/measurement/s1c-iw-grd-vv-20250515t053436-20250515t053501-002337-004ee6-001-cog.tiff,True,True,VV,1,True
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/annotation/calibration/calibration-s1c-iw-grd-vv-20250515t053436-20250515t053501-002337-004ee6-001-cog.xml,False,False,VV,2,False
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/annotation/calibration/noise-s1c-iw-grd-vv-20250515t053436-20250515t053501-002337-004ee6-001-cog.xml,False,False,VV,3,False
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/annotation/s1c-iw-grd-vv-20250515t053436-20250515t053501-002337-004ee6-001-cog.xml,False,False,VV,4,False
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/measurement/s1c-iw-grd-vh-20250714t053441-20250714t053506-003212-0067eb-002-cog.tiff,True,True,VH,1,True
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/annotation/calibration/calibration-s1c-iw-grd-vh-20250714t053441-20250714t053506-003212-0067eb-002-cog.xml,False,False,VH,2,False
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/annotation/calibration/noise-s1c-iw-grd-vh-20250714t053441-20250714t053506-003212-0067eb-002-cog.xml,False,False,VH,3,False
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/annotation/s1c-iw-grd-vh-20250714t053441-20250714t053506-003212-0067eb-002-cog.xml,False,False,VH,4,False
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/measurement/s1c-iw-grd-vv-20250714t053441-20250714t053506-003212-0067eb-001-cog.tiff,True,True,VV,1,True
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/annotation/calibration/calibration-s1c-iw-grd-vv-20250714t053441-20250714t053506-003212-0067eb-001-cog.xml,False,False,VV,2,False
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/annotation/calibration/noise-s1c-iw-grd-vv-20250714t053441-20250714t053506-003212-0067eb-001-cog.xml,False,False,VV,3,False
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/annotation/s1c-iw-grd-vv-20250714t053441-20250714t053506-003212-0067eb-001-cog.xml,False,False,VV,4,False
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/measurement/s1c-iw-grd-vh-20250831t053443-20250831t053508-003912-007cac-002-cog.tiff,True,True,VH,1,True
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/annotation/calibration/calibration-s1c-iw-grd-vh-20250831t053443-20250831t053508-003912-007cac-002-cog.xml,False,False,VH,2,False
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/annotation/calibration/noise-s1c-iw-grd-vh-20250831t053443-20250831t053508-003912-007cac-002-cog.xml,False,False,VH,3,False
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/annotation/s1c-iw-grd-vh-20250831t053443-20250831t053508-003912-007cac-002-cog.xml,False,False,VH,4,False
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/measurement/s1c-iw-grd-vv-20250831t053443-20250831t053508-003912-007cac-001-cog.tiff,True,True,VV,1,True
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/annotation/calibration/calibration-s1c-iw-grd-vv-20250831t053443-20250831t053508-003912-007cac-001-cog.xml,False,False,VV,2,False
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/annotation/calibration/noise-s1c-iw-grd-vv-20250831t053443-20250831t053508-003912-007cac-001-cog.xml,False,False,VV,3,False
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/annotation/s1c-iw-grd-vv-20250831t053443-20250831t053508-003912-007cac-001-cog.xml,False,False,VV,4,False
