coord_key,s1_point_index,point_id,lon,lat,support_id,numeric_id_equal
8.769887479|45.049998389,1938,ricept_1938,8.769887478953699,45.049998388883466,42,False
8.781682889|45.049998389,1939,ricept_1939,8.781682889147316,45.049998388883466,43,False
8.793478299|45.049998389,5589,ricept_5589,8.793478299340931,45.049998388883466,44,False
8.81706912|45.049998389,1940,ricept_1940,8.817069119728165,45.049998388883466,45,False
8.82886453|45.049998389,1941,ricept_1941,8.82886452992178,45.049998388883466,46,False
8.84065994|45.049998389,5592,ricept_5592,8.840659940115398,45.049998388883466,47,False
8.911432401|45.049998389,1942,ricept_1942,8.911432401277093,45.049998388883466,48,False
8.476237286|45.058331722,5427,ricept_5427,8.476237285943077,45.058331721918776,49,False
8.511628673|45.058331722,42559,ricept_42559,8.511628673358286,45.058331721918776,50,False
8.523425802|45.058331722,35010,ricept_35010,8.523425802496691,45.058331721918776,51,False
8.535222932|45.058331722,1802,ricept_1802,8.535222931635094,45.058331721918776,52,False
8.547020061|45.058331722,1803,ricept_1803,8.547020060773498,45.058331721918776,53,False
8.55881719|45.058331722,5430,ricept_5430,8.558817189911903,45.058331721918776,54,False
8.570614319|45.058331722,5431,ricept_5431,8.570614319050305,45.058331721918776,55,False
8.582411448|45.058331722,1804,ricept_1804,8.58241144818871,45.058331721918776,56,False
8.617802836|45.058331722,1805,ricept_1805,8.617802835603921,45.058331721918776,57,False
8.653194223|45.058331722,5594,ricept_5594,8.653194223019131,45.058331721918776,58,False
8.664991352|45.058331722,1943,ricept_1943,8.664991352157536,45.058331721918776,59,False
8.676788481|45.058331722,1944,ricept_1944,8.676788481295938,45.058331721918776,60,False
8.68858561|45.058331722,1945,ricept_1945,8.688585610434343,45.058331721918776,61,False
8.70038274|45.058331722,1946,ricept_1946,8.700382739572747,45.058331721918776,62,False
8.712179869|45.058331722,5599,ricept_5599,8.71217986871115,45.058331721918776,63,False
8.723976998|45.058331722,1947,ricept_1947,8.723976997849554,45.058331721918776,64,False
8.735774127|45.058331722,1948,ricept_1948,8.735774126987957,45.058331721918776,65,False
8.747571256|45.058331722,1949,ricept_1949,8.747571256126362,45.058331721918776,66,False
8.759368385|45.058331722,1950,ricept_1950,8.759368385264766,45.058331721918776,67,False
8.771165514|45.058331722,1951,ricept_1951,8.771165514403169,45.058331721918776,68,False
8.782962644|45.058331722,5605,ricept_5605,8.782962643541573,45.058331721918776,69,False
8.794759773|45.058331722,5606,ricept_5606,8.794759772679974,45.058331721918776,70,False
8.806556902|45.058331722,13147,ricept_13147,8.806556901818379,45.058331721918776,71,False
8.818354031|45.058331722,1952,ricept_1952,8.818354030956785,45.058331721918776,72,False
8.83015116|45.058331722,5608,ricept_5608,8.830151160095188,45.058331721918776,73,False
8.841948289|45.058331722,1953,ricept_1953,8.84194828923359,45.058331721918776,74,False
8.853745418|45.058331722,1954,ricept_1954,8.853745418371995,45.058331721918776,75,False
8.865542548|45.058331722,1955,ricept_1955,8.865542547510397,45.058331721918776,76,False
8.912731064|45.058331722,1956,ricept_1956,8.912731064064014,45.058331721918776,77,False
8.924528193|45.058331722,1957,ricept_1957,8.924528193202418,45.058331721918776,78,False
8.477472887|45.066665055,5432,ricept_5432,8.477472887154855,45.06666505495409,79,False
8.489271736|45.066665055,5433,ricept_5433,8.489271735988753,45.06666505495409,80,False
8.501070585|45.066665055,35015,ricept_35015,8.50107058482265,45.06666505495409,81,False
8.512869434|45.066665055,16969,ricept_16969,8.512869433656546,45.06666505495409,82,False
8.524668282|45.066665055,1806,ricept_1806,8.524668282490442,45.06666505495409,83,False
8.536467131|45.066665055,1807,ricept_1807,8.536467131324338,45.06666505495409,84,False
8.54826598|45.066665055,1808,ricept_1808,8.548265980158236,45.06666505495409,85,False
8.560064829|45.066665055,1809,ricept_1809,8.560064828992134,45.06666505495409,86,False
8.571863678|45.066665055,5438,ricept_5438,8.571863677826029,45.06666505495409,87,False
8.583662527|45.066665055,5439,ricept_5439,8.583662526659927,45.06666505495409,88,False
8.595461375|45.066665055,1810,ricept_1810,8.595461375493825,45.06666505495409,89,False
8.607260224|45.066665055,5440,ricept_5440,8.607260224327721,45.06666505495409,90,False
8.642656771|45.066665055,68525,ricept_68525,8.642656770829412,45.06666505495409,91,False
8.666254468|45.066665055,1958,ricept_1958,8.666254468497204,45.06666505495409,92,False
8.678053317|45.066665055,1959,ricept_1959,8.6780533173311,45.06666505495409,93,False
8.689852166|45.066665055,1960,ricept_1960,8.689852166164998,45.06666505495409,94,False
8.701651015|45.066665055,5616,ricept_5616,8.701651014998896,45.06666505495409,95,False
8.713449864|45.066665055,5617,ricept_5617,8.71344986383279,45.06666505495409,96,False
8.725248713|45.066665055,5618,ricept_5618,8.725248712666687,45.06666505495409,97,False
8.737047562|45.066665055,5619,ricept_5619,8.737047561500585,45.06666505495409,98,False
